
Title;Artist;Album;Year;Genre;Comment;ISRC;Language;AudioLength;FileSize;Crc;FileCreateDate;LastModified;RelativePath;Filename;Extension;Directory;ParentDirectory;Keywords;Mood;Usage;Story;Song;ModeStereo;BPM;Codec;Bitrate;Samplerate;VBR;TagType;CoverDescription;CoverSize;CoverType;CoverMime;CoverHeight;CoverWidth;Lyrics;SrcFix;PlayCounter;Note


Industrial Electric Release;Hylst using AI;Industrial,edm;2025;industrial,edm;;;;162;3,76 MB;A5A8D70F;29/04/2025;10/03/2025;;industrial_electric_release.mp3;mp3;Selec AI;musique;industrial,edm,mechanical beat,distorted bass,metallic clatter,heavy synth stabs,raw,aggressive,128bpm,male vocalist,electronic,electronic dance music,rhythmic,energetic,futuristic,repetitive,hypnotic,anthemic,uplifting;dance;dance;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;51649;Front Cover;image/jpeg;512;512;eng||[chorus]##hands up in the air##raise them without care##feel the rhythm beat##move your body, sweet####[outro]##through the smoke and haze##lost in this wild phase##feel the pulse arise##underneath the industrial skies##[verse 1]##i can feel the sound##i can feel the sound##i can feel the sound##i can feel the sound##i can feel the sound##electric vibes surround##[chorus]##hands up in the air##raise them without care##feel the rhythm beat##move your body, sweet##[verse 2]##tension building high##pressure in the sky##whirling metal moves##like a beast that grooves##pulsing through the night##feel the neon light##[chorus]##hands up in the air##raise them without care##feel the rhythm beat##move your body, sweet##[bridge]##let the chaos reign##lose yourself, no pain##scream into the void##in this dance, we’re joyed##[chorus]##hands up in the air##raise them without care##feel the rhythm beat##move your body, sweet;uc4;,170

Infinite Roads;Hylst using AI;Upbeat Lounge;2024;ambient,electro;;;;211;6,43 MB;B647867B;29/04/2025;15/03/2025;;infinite_roads.mp3;mp3;Selec AI;musique;ambient,electro,driving,expansive,rhythmic electronic background,soft pulses,evolving textures,voyager's pulse,infinite roads;good,reflective;upbeat,chill,drive,sf,rpg;;0;Joint Stereo;;MPEG 1 Layer III;254;48000;VBR;ID3v1 ID3v2.3;;42875;Front Cover;image/jpeg;512;512;;sgp;,160

Innovation Insight Electro Pop;Hylst using AI;IDM;2025;energetic electronic,idm,progressive;;;eng;164;3,81 MB;ECE8F319;29/04/2025;25/03/2025;;innovation_insight_electro_pop.mp3;mp3;Selec AI;musique;energetic electronic,idm,progressive,vocal,105 bpm,trance,pulsating synths,brisk percussion,futuristic digital textures,creative and competitive;dance,party,creat;dance,party,create;;0;Stereo;105;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;61263;Front Cover;image/jpeg;512;512;;ued;,240

Innovation Vibes;Hylst using AI;Creative, Art;2025;ambient;;;;273;8,37 MB;FAE8A841;29/04/2025;20/04/2025;;innovation_vibes.mp3;mp3;Selec AI;musique;ambient,creative,uplifting,subtle electronic layers,inspiring melody,dynamic ambient textures,relaxed tempo,artful inspiration;art,creative;art,creative;;0;Stereo;;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;45046;Front Cover;image/jpeg;512;512;;shd  rem;,150

Intergalactic Pleasures Lounge Bar;Hylst using AI;Scifi Rpg Ambient;2025;futuristic lounge;;;;162;3,75 MB;3462E497;29/04/2025;06/03/2025;;intergalactic_pleasures_lounge_bar.mp3;mp3;Selec AI;musique;futuristic lounge,80 bpm,electric piano,synth bass,light drums,major scale,chill,optimistic;;;;0;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;38605;Front Cover;image/jpeg;512;512;;umm;,200

Jazzy Acoustic;Hylst using AI;Jazz (modern, Smooth, Acid, New Orleans, Be-bop, Hard-bop);2025;jazzy acoustic;;;;65;2,02 MB;495D0CF2;29/04/2025;19/04/2025;;jazzy_acoustic.mp3;mp3;Selec AI;musique;jazzy acoustic,98 bpm,gentle guitar,soft percussion,smooth clarinet,uplifting and thoughtful,evokes intellectual play and creativity;calm,playful,mindful,soft,contemplative;focus,work,think,dance,lounge;;0;Stereo;98;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;36118;Front Cover;image/jpeg;512;512;;sat rem;,150

Jazzy Harmony Impro;Hylst using AI;Smooth Jazz;2025;smooth jazz,fusion,bossa nova;;;;164;5,03 MB;19D1BBBC;29/04/2025;22/04/2025;;jazzy_harmony_impro.mp3;mp3;Selec AI;musique;jazzy fantasy,bossa nova rythms,female vocals,102bpm,standup bass,smooth,soft piano,brush drums,subtle saxophone,majorscale,playful,quirky;classy,zen;lounge,night,club;;0;Stereo;102;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;35660;Front Cover;image/jpeg;512;512;;ued rem;,200

Je Perds Mon Chemin ;Hylst using AI;Poésie, Prose;2025;poésie,prose;;;fr;240;6,96 MB;C6D7D034;29/04/2025;26/03/2025;;je_perds_mon_chemin.mp3;mp3;Selec AI;musique;65 bpm,song,glockenspiel,inspired by nicholas hooper,melancholic cello,dreamy piano,orchestral,nocturnal common room atmosphere;poésie, prose;poésie, prose;;1;Joint Stereo;;MPEG 1 Layer III;242;48000;VBR;ID3v1 ID3v2.3;;42236;Front Cover;image/jpeg;512;512;;s V4 --Paroles;,140

Jive In The Bayou;Hylst using AI;Zydeco;2025;zydeco,blues;;;;163;3,79 MB;0FF868DF;29/04/2025;10/03/2025;;jive_in_the_bayou.mp3;mp3;Selec AI;musique;zydeco,blues,accordion melody,clacking rubboard,fast shuffle,folky guitar strum,energetic dance,128bpm;festive;;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;57311;Front Cover;image/jpeg;512;512;eng||as the night rolls on, let the good times flow##with every twirl and spin, let the music show##it’s a celebration, let the world see##in this zydeco rhythm, we’re forever free####[chorus]##we a jive to the beat, hey-a, to the beat##say, we a jive to the beat, hey-a, to the beat##feel the magic in the air, hey-a, everywhere##say, we a jive to the beat, hey-a, to the beat##[verse 1]##in the bayou where the night shines bright##got my accordion playin’, feelin' just right##with the rubboard clackin' and the guitar strum##we gonna dance until the mornin' come##hands up high, feel the rhythm in your soul##let the music take you, let it make you whole##[chorus]##for, we a jive to the beat, hey-a, to the beat##say, we a jive to the beat, hey-a, to the beat##feel the magic in the air, hey-a, everywhere##say, we a jive to the beat, hey-a, to the beat##[verse 2]##from the porch to the floor, everybody’s out##zydeco vibes, there’s no room for doubt##with friends all around, the joy never ends##lift your spirits high, let’s make amends##we spin and we swirl, it’s a lively scene##this dance floor lit up, like you've never seen##[chorus]##we a jive to the beat, hey-a, to the beat##say, we a jive to the beat, hey-a, to the beat##feel the magic in the air, hey-a, everywhere##say, we a jive to the beat, hey-a, to the beat##[bridge]##so come on now, don’t be shy##let the rhythm lift you, reach for the sky##in this moment, we’re all one##feel the joy, we’re just begun##[chorus]##for, we a jive to the beat, hey-a, to the beat##say, we a jive to the beat, hey-a, to the beat##feel the magic in the air, hey-a, everywhere##say, we a jive to the beat, hey-a, to the beat;ued;,210

Journey Into A Wilderness;Hylst using AI;Grand Orchestral;2025;action cinematic;;;;145;3,37 MB;00F2C11E;29/04/2025;06/03/2025;;journey_into_a_wilderness.mp3;mp3;Selec AI;musique;action cinematic,100 bpm,taiko ensemble,staccato strings,heroic brass,d minor chord progression,4/4,medium reverb,epic,driving,stampede of adventure;action;ambient;;0;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;44752;Front Cover;image/jpeg;512;512;;umm;,200

Juke In Motion;Hylst using AI;Footwork,juke,breakbeat;2025;footwork,juke,breakbeat;;;;131;3,05 MB;9BFDAFB2;29/04/2025;15/03/2025;;juke_in_motion.mp3;mp3;Selec AI;musique;footwork,juke,breakbeat,edm,fast,chopped samples,syncopated kicks,rapid hi-hats,urban,high energy,160bpm,energetic,rhythmic,sampling;good,energy;dance,party;;1;Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;46858;Front Cover;image/jpeg;512;512;eng||[verse 1]##feel the rhythm flow##feel the bassline grow##feel the city glow##feel it in your bones##kick it to the beat##step into the heat##[chorus]##put your hands up high##feel that energy fly##move your body side to side##let the music be the guide##[verse 2]##syncopated kicks##rapid hi-hat licks##urban vibes collide##dance till we can't hide##chopped samples play##dropping beats all day##[chorus]##put your hands up high##feel that energy fly##move your body side to side##let the music be the guide##[bridge]##fast breakbeats hit##feel the world uplift##lost in the moment##dance until you quit##[chorus]##put your hands up high##feel that energy fly##move your body side to side##let the music be the guide;ued -chaos -regular;,160

Keep On Nagging;Hylst using AI;Synth Pop;2025;synth pop;;;;192;4,45 MB;23600E11;29/04/2025;03/03/2025;;keep_on_nagging.mp3;mp3;Selec AI;musique;futuristic comedy,100 bpm,synth beeps,light drums,electronic glitch,major scale,quirky,ironic,paranoia,dystopian complex jingle,song;synth pop;synth pop;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;41879;Front Cover;image/jpeg;512;512;eng||when the laptop chats, and the fridge gives a wink##ai's cracking jokes, faster than you think##got my smart shoes on, they’re programmed for fun##who needs human touch when the chatbot’s the one?####[verse 2]##roaming down these neon streets, just me and my glow##e-scooter zoomin' by, like a high-tech rodeo##pixels flashing bright, in this automated spree##but deep in the circuits, is there room for me?##in a world where robots roam, buzzin' around like bees##the fridge talks back, and the toaster's got a degree##got a screen for a face, and it’s wild, man, what a show##but who needs a friend when the wi-fi's got flow?####[chorus]##paranoia on replay, in our virtual ballet##dystopia’s the new dance, come and join the cliché##glitchin' through the nonsense, laughing on the line##it’s a quirky little life, just me and my design;ued;,200

Knightly Prowess;Hylst using AI;Baroque, Victorian, Classical;2025;baroque classical;;;;164;3,79 MB;45171EC7;29/04/2025;03/03/2025;;knightly_prowess.mp3;mp3;Selec AI;musique;classical,romantic,grand brass,epic strings,powerful percussion,emotive modulations,dramatic arc,82bpm;;;;0;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;44724;Front Cover;image/jpeg;512;512;;ugp;,200

L'atelier De L'artisan;Hylst using AI;Dreamy;2024;dwarven forge ambient;;;;361;10,60 MB;AB3646F1;29/04/2025;26/03/2025;;l_atelier_de_l_artisan.mp3;mp3;Selec AI;musique;flute,melody,sweet,medieval,mystical,rpg,artisan noises,dreamy,rpg;dreamy;dreamy;;0;Joint Stereo;;MPEG 1 Layer III;245;48000;VBR;ID3v1 ID3v2.3;;42390;Front Cover;image/jpeg;512;512;;s v4 ;,220

L'éveil Des Lycanthropes;Hylst using AI;Dark Fantasy Rpg Ambient;2024;esoteric choir,haunting orchestral;blood moon ritual;;;146;4,48 MB;8ED16247;29/04/2025;29/04/2025;;l_eveil_des_lycanthropes.mp3;mp3;Selec AI;musique;blood moon ritual,bpm 95,key b minor,werewolf howls,ritual drums,dark choir,transformation sounds,beast growls,moon chants,dark magic,horror winds,flesh tears,beast roars,forest acoustics,lycanthrope form,instrumental;dark fantasy rpg ambient;dark fantasy rpg ambient;;0;Stereo;;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;21174;Front Cover;image/jpeg;512;512;;s -n +sfx rem;,160

L’envol Du Dernier Phoenix;Hylst using AI;Story;2025;epic orchestral; l’envol du dernier phoenix, une chanson épique et orchestrale ! 🔥✨;;fr;198;6,08 MB;CE5E6E42;29/04/2025;22/04/2025;;l’envol_du_dernier_phoenix.mp3;mp3;Selec AI;musique;epic orchestral,110 bpm,powerful male & female vocals,cinematic brass,sweeping strings,thundering percussion,mystical choirs,dramatic build-up,heroic yet tragic tone;imaginative,epic;courage,fantasy;;1;Stereo;110;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;39106;Front Cover;image/jpeg;512;512;eng||(*introduction : murmures de chœurs mystiques, flammes crépitantes*)  ##dans les cendres d’un monde ancien,  ##un battement d’ailes… une lueur lointaine…  ####[couplet 1 : voix grave et solennelle]  ##sous le ciel fendu par l’orage,  ##un cri perce la nuit sans âge.  ##l’ombre avance, froide et cruelle,  ##seule reste une flamme immortelle…  ####(*montée orchestrale, tension croissante*)  ####[pré-refrain : voix puissante, chœurs en arrière-plan]  ##du brasier naît l’espoir,  ##un feu qu’aucune nuit ne peut éteindre,  ##quand tout s’efface dans le noir,  ##un battement d’ailes pour tout reprendre…  ####[refrain : apogée musicale, chœurs grandioses]  ##l’envol du dernier phoenix !  ##dans un ciel de cendres et de cris !  ##flamme éternelle, gardienne des âges,  ##brûle encore, défie le mirage !  ####(*interlude orchestral dramatique : violons tourbillonnants, percussions tribales*)  ####[couplet 2 : voix théâtrale, urgente]  ##les siècles ont effacé les rois,  ##les empires, les dieux, même la foi,  ##mais au creux des flammes renaît  ##ce qui jamais ne peut s’éteindre…  ####[pré-refrain : crescendo héroïque]  ##du brasier naît l’espoir,  ##un feu qu’aucune nuit ne peut éteindre…  ####[refrain : encore plus intense, instruments à leur apogée]  ##l’envol du dernier phoenix !  ##dans un ciel de cendres et de cris !  ##flamme éternelle, gardienne des âges,  ##brûle encore, défie le mirage !  ####(*pont instrumental : envolée orchestrale, cuivres éclatants, roulements de tambours*)  ####[bridge : voix seule, presque murmurée]  ##quand la fin s’écrit en flammes,  ##quand tout semble consumé…  ##une étincelle, une âme,  ##se prépare à renaître et voler…  ####(*explosion musicale, dernier refrain*)  ##[refrain final : grandiose, ultime envol]  ##l’envol du dernier phoenix !  ##son cri fend le néant infini !  ##témoin des âges, messager des cieux,  ##brûle encore… et renais…  ##de feu… et… de… feu…  ####(*outro : chœurs a cappella s’éteignant doucement, un dernier battement d’ailes dans le silence…*)  ;shg rem;,220

L’huile Suinte Comme Du Sang Sur Mes Doigts;Hylst using AI;Cabaret;2025;dark cabaret;ah… tu entends aussi cet écho lointain, ce murmure insaisissable qui traverse les âges et les âmes ? 🎭🔥alors, suis-moi… plongeons dans l’esprit d’un artiste maudit, un génie à la frontière du sublime et de la folie. une existence hantée par la création… et la destruction.🖤 l’art est-il une transcendance… ou une malédiction ?;;fr;180;5,53 MB;D4415BB5;29/04/2025;29/04/2025;;l’huile_suinte_comme_du_sang_sur_mes_doigts.mp3;mp3;Selec AI;musique;dark cabaret,90 bpm,haunting piano,dramatic strings,tortured vocals,whispered insanity,gothic undertones,theatrical tension,rising orchestration,eerie ambiance;insane,creative,dark;madness,imaginativr;;1;Stereo;;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;32256;Front Cover;image/jpeg;512;512;eng||[*intro : dark ambient : piano grinçant, respiration haletante, bruits de plume sur le papier*]##- // encore un trait… juste un autre trait…  ####[couplet 1 : voix rauque, presque murmurée]  ##les ombres s’étirent sur mon canevas,  ##l’huile suinte comme du sang sur mes doigts…  ##chaque trait, chaque ligne, un cri étouffé,  ##mais personne ne voit… personne ne sait…  ####(*crescendo de violons grinçants, percussions sourdes*)  ####[pré-refrain : voix plus haute, fébrile]  ##la muse me parle… ou est-ce un démon ?  ##ses lèvres d’encre soufflent mon nom…  ##(*echo spectral, soupirs dans le fond sonore*)  ####[refrain : éclatement dramatique, orchestration grandiose]  ##peindre la beauté… capturer l’instant…  ##mais l’ombre s’insinue dans chaque pigment…  ##(*accents de cordes, chœur spectral*)  ##le dernier chef-d'œuvre ! l’ultime création !  ##et puis le vide… la dissolution…  ####(*plume qui gratte, souffle saccadé, bruits de pinceaux frénétiques*)  ####[couplet 2 : rythme s’accélère, ton plus fiévreux]  ##les visages dansent, mais ils me fixent !  ##leurs yeux brûlent, me jugent et m’ensorcellent !  ##l’œuvre prend vie sous mes veines ouvertes…  ##est-ce l’art… ou bien une malédiction ?  ####[bridge : montée d’intensité, tension extrême]  ##non ! non, il manque encore…  ##(*son d’un pinceau jeté violemment, verre brisé*)  ##il manque… un dernier détail…  ##(*bruits de pas précipités, respiration affolée*)  ##un éclat de vérité… un peu de mon âme…  ##(*soupir tremblant… puis silence suspendu*)  ####[final chorus : explosion orchestrale, chœurs funèbres]  ##peindre la beauté… capturer l’instant…  ##mais l’ombre consume chaque pigment…  ##(*sons distordus, comme une toile qui s’effondre*)  ##le dernier chef-d’œuvre ! l’ultime vision !  ##et puis le gouffre… la damnation…  ####(*outro : bruissement d’une flamme, cendres qui tombent lentement*)  ##- // l’œuvre est finie… enfin…  ##(*silence… puis un rire étouffé, brisé… et plus rien.*)  ;sgd;,190

La Chanson Des Gobelins;Hylst using AI;Fantasy, Epic;2024;gritty fantasy;;;;139;3,21 MB;772CB0A1;29/04/2025;03/03/2025;;la_chanson_des_gobelins.mp3;mp3;Selec AI;musique;gritty fantasy,song,110 bpm,mischievous male goblin vocals,ragged acoustic guitar,off-beat percussions,clattering metal sounds,eerie ambient dungeon echoes,playful yet sinister tone,choral shouts;fantasy, epic;fantasy, epic;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;31931;Front Cover;image/jpeg;512;512;eng||[intro : bruits de chaînes, grincements et rires étouffés dans l’obscurité]  ##(*un cliquetis de pierres, puis un rire rauque et grinçant*)  ##dans les ombres d’une tanière oubliée,  ##nos voix s’élèvent, crasses et déchaînées…  ####[couplet 1 : voix gutturale et malicieuse]  ##hey, écoutez, petits gobelins,  ##les ténèbres nous offrent le festin,  ##sous la lueur d’une lune maudite,  ##nos pas résonnent, insoumis et subversifs.  ##on traîne, on rôde, on guette la fortune,  ##dans le fracas des sabots et la poussière d’une rune,  ##nos rires se mêlent au vent glacé,  ##et nos chants sales font trembler les rochers.####[refrain : chœurs percutants et rythmiques, exaltation de leur esprit rebelle]  ##chantez, gobelins,  ##le rythme des tanières,  ##que nos voix de misère  ##réveillent la nuit entière !  ##(*des clameurs gutturales se superposent, accompagnées de percussions rythmées*)  ####[couplet 2 : voix plus rythmée, rythme enjoué et moqueur]  ##nos mains griffues, nos yeux malicieux,  ##s’emparent des restes d’un banquet précieux,  ##le fromage pourri, le vin rance,  ##font vibrer nos cœurs en une danse d’errance.  ##on court dans les couloirs d’un château abandonné,  ##chassant l’or des trésors que l’on croyait volés,  ##mais attention, l’ombre du destin se faufile,  ##dans un rire féroce, nos âmes se défilent.####[bridge : voix en chœur, presque un appel à la révolte, effets de cliquetis et murmures]  ##- // dans les ténèbres, nous sommes rois…  ##- // nos cris percent le silence,  ##- // et chaque pas, chaque geste,  ##est une farce contre l’existence !####[refrain final : intensité maximale, chœurs exaltés et rythme endiablé]  ##chantez, gobelins,  ##le rythme des tanières,  ##que nos voix de misère  ##réveillent la nuit entière !  ##(*accord final sur un crescendo de percussions et de rires en cascade, suivi d’un dernier cliquetis métallique qui s’éteint dans le noir*)  ;s -vb;,200

La Danse Envoûtée;Hylst using AI;Electro-swing;2024;swing;;;fr;210;6,16 MB;4C15DA11;29/04/2025;26/03/2025;;la_danse_envoutee.mp3;mp3;Selec AI;musique;swing,song,electro-swing,electro,mystique,musical,captivant,brass;electro-swing;electro-swing;;1;Joint Stereo;;MPEG 1 Layer III;245;48000;VBR;ID3v1 ID3v2.3;;32018;Front Cover;image/jpeg;512;512;;s v4;,180

La Halle De Guilde Dorée;Hylst using AI;Splendor;2024;elegant classical;;;;144;4,44 MB;939A7905;29/04/2025;07/04/2025;;la_halle_de_guilde_doree.mp3;mp3;Selec AI;musique;elegant classical,100 bpm,refined strings,delicate harpsichord,subtle woodwinds,luxurious and strategic,calm and sophisticated renaissance vibe,board game,splendor,instrumental;play,create;splendor;;0;Stereo;;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;47198;Front Cover;image/jpeg;512;512;;s rem;,170

La Marche Des Corps Silencieux;Hylst using AI;Dark Fantasy Rpg Ambient;2024;ominous epic ambiant,zombies breath and lament;;;;155;3,57 MB;067C50DD;29/04/2025;21/03/2025;;la_marche_des_corps_silencieux.mp3;mp3;Selec AI;musique;dragging footsteps,ominous drones,shadowy pads,creaking bones,distant chants,haunting strings,low brass,guttural hums,dark procession,faceless march,endless path,silent suffering,instrumental;dark fantasy rpg ambient;dark fantasy rpg ambient;;0;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;20281;Front Cover;image/jpeg;512;512;;s +sfx ;,190

Laundry Anarchy;Hylst using AI;Punk Rock;2025;punk rock;a song about socks disappearing in the wash, 80s, punk rock;;eng;131;4,06 MB;52C443A6;29/04/2025;21/04/2025;;laundry_anarchy.mp3;mp3;Selec AI;musique;punk rock,male vocalist,atmospheric,post-punk,raw,energetic,rhythmic,rebellious,dark,deadpan,minimalistic,nocturnal;crazy;wash;;1;Stereo;;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;58159;Front Cover;image/jpeg;512;512;eng||eng;umm rem;,160

Le Cantique Des Profondeurs;Hylst using AI;Dark Fantasy RPG ambient;2024;haunting choral horror soundtrack;;;;161;4,96 MB;D3E35309;29/04/2025;29/04/2025;;le_cantique_des_profondeurs.mp3;mp3;Selec AI;musique;haunting choral horror soundtrack,song,65 bpm,gregorian chants,dark ambient,demonic whispers,choir,orchestral tension,pipe organ,deep bass drones,ritual atmosphere,gothic horror;dark;ambient;;1;Stereo;65;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;35807;Front Cover;image/jpeg;512;512;;s +sfx rem;,180

Le Vortex Du Temps;Hylst using AI;Story;2025;ambient electronic,futuristic;voici une bande dessinée de science-fiction, pleine d’action, d’intrigue et d’ambiance futuriste. imaginons un univers où des explorateurs spatiaux se retrouvent pris dans une étrange anomalie temporelle. la scène alterne entre dialogue et actions, avec une musique d’ambiance immersive.ce morceau plonge l’auditeur dans un voyage intense à travers l’espace, l’anomalie temporelle et l’impossibilité d’échapper à un futur incertain. la musique se veut à la fois inquiétante et énergique, avec des sons de distorsion électronique et de glitchs qui représentent la rupture dans la réalité des personnages. la tension monte à mesure que les personnages naviguent dans un environnement menaçant, et la dernière scène, baignée de calme après le chaos, laisse un sentiment étrange d'apaisement et de résilience. c’est un véritable voyage sonore à travers le temps et l’espace, entre l'action et la réflexion.;;fr;190;5,85 MB;430DD9B3;29/04/2025;22/04/2025;;le_vortex_du_temps.mp3;mp3;Selec AI;musique;ambient electronic,futuristic synths,deep bass drones,spacey sound effects,glitchy transitions,ethereal pads,heavy percussion,tense build-up,rising intensity;spatial,scifi,time;imagine,story telling;;1;Stereo;;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;43333;Front Cover;image/jpeg;512;512;eng||[intro: low hum, the sound of a spaceship gliding through the void of space]  ##(*faint beeping of a scanner, distant hum of engines*)  ##commandant lysander (calme, analytique) :  ##tout semble en ordre… mais cette anomalie… il faut qu’on en ait le cœur net.  ####[premier officier nova (inquiète, nerveuse)]  ##commandant, c’est... c’est trop étrange. cette zone n’est même pas cartographiée, elle ne devrait même pas exister.  ####(*sounds of the ship's engine slowing down, creaking of metal, a distortion effect*)  ####[commandant lysander]  ##si nous laissons passer cette chance, on ne saura jamais ce qui se cache là-dedans.  ##(*noise of a loud beep, followed by a sudden warp-like sound*)  ##accrochez-vous !####[les bruits de l’espace se transforment en une distorsion étrange, comme une onde qui fait vriller le temps]  ##(*warp speed distortion, glitches, a sudden pop of static*)  ####[nova (panique)]  ##commandant, le champ gravitationnel est instable, les systèmes ne répondent plus ! je… je vois des doubles de notre vaisseau !  ##(*whirring, flashes of light*)  ####[commandant lysander (calme mais avec une pointe d'urgence)]  ##restez concentrée, nova. ce que vous voyez, ce n'est pas réel, c’est la distorsion temporelle. on est coincés entre deux lignes temporelles…  ##(*heavy, glitchy pulse, the atmosphere becomes thicker, like pressure on the ears*)  ####[voix dans la radio (trop claire, trop mécanique)]  ##anomalie détectée… synchronisation échouée. temporalité déstabilisée. vous ne pouvez plus échapper à ce que vous avez vu.  ####(*electronic glitching effect, followed by an eerie silence*)  ####[nova (désespérée, tremblante)]  ##il faut sortir d’ici, commandant… c’est… c’est... trop.  ##(*soft, mechanical grinding of the ship, lights flickering rapidly*)  ####[commandant lysander (résolu)]  ##nova, tenez-vous prêt, la seule sortie est de fusionner les deux temporalités… autrement on sera piégés pour toujours.  ##(*an ambient buzzing sound rises, the ship jerks forward*)  ##préparez-vous à un saut… une fusion des lignes temporelles… il faut que l’on s’en sorte !  ####[chorus: rising, intense synths, the ship vibrating, a dark and electronic buildup]  ##entre les lignes, entre les mondes,  ##le temps se brise, se plie et se tord.  ##(*electronic pulse quickens*)  ##rien ne peut échapper au vortex du temps,  ##vous êtes pris dans ce cercle sans fin.  ####(*sounds of swirling energy, intense pulses, the ship accelerating*)  ####[les autres membres de l'équipage (panique)]  ##des images, des sons… des mondes qui se chevauchent !  ##je vois mon propre reflet… non, ce n'est pas moi…  ##(*rapid heartbeats, flashes of distorted scenes blending into one another*)  ####[commandant lysander (appuyant sur des boutons, concentré)]  ##il n'y a pas d'autre choix… c'est maintenant ou jamais !  ##(*the ship shakes violently as the transition nears*)  ####[chorus: the build reaches a peak, massive electronic crescendo]  ##le vortex… le vortex…  ##le temps se déchire sous nos pieds…  ##(*heavy synth explosion, followed by complete silence*)  ####[silence soudain]  ##(*final glitch, a brief, soft chime, as if the universe has reset*)  ##nova… nova, vous me recevez ?  ##(*radio crackling back to life*)  ####[nova (essoufflée, mais vivante)]  ##commandant, est-ce que… est-ce que nous avons survécu ?  ##(*soft cosmic hums, background ambience, lighter electronic synths*)  ####[commandant lysander (soulagé mais ému)]  ##on... on est de retour. mais on ne sera plus jamais les mêmes après ça.  ##(*sound of a gentle space breeze as the ship coasts into calm space*)  ;shd -blurryv rem;,190

Legacy Of Lies;Hylst using AI;Mysterious;2025;mysterious cinematic;;;;229;7,00 MB;CEEAA41C;29/04/2025;20/04/2025;;legacy_of_lies.mp3;mp3;Selec AI;musique;dark cinematic,75 bpm,somber synth,subtle strings,evokes generational betrayal,grim and mysterious,repetitive,mysterious,film score,ambient,suspenseful;suspenseful,mysterious,dark;rpg,ambient,film;;0;Stereo;;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;27705;Front Cover;image/jpeg;512;512;;uhd rem;,200

